STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2013-S1,,530,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2013-S2,,563,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2014-S1,,577,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2014-S2,,577,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2015-S1,,587,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2015-S2,,587,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2016-S1,,604,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2016-S2,,604,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2017-S1,,634,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2017-S2,,634,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2018-S1,,657,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2018-S2,,657,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2019-S1,,709,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2019-S2,,709,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2020-S1,,762,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2020-S2,,762,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2021-S1,,813,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2021-S2,,813,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2022-S1,,857,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2022-S2,,857,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2023-S1,,937,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2023-S2,,937,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2024-S1,,1102,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2024-S2,,1102,,e,estimated,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2025-S1,,1272,,e,estimated,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HR,Croatia,2025-S2,,1272,,e,estimated,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,1999-S1,,177,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,1999-S2,,177,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2000-S1,,189,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2000-S2,,189,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2001-S1,,280,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2001-S2,,280,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2002-S1,,337,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2002-S2,,337,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2003-S1,,328,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2003-S2,,328,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2004-S1,,331,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2004-S2,,331,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2005-S1,,351,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2005-S2,,351,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2006-S1,,376,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2006-S2,,376,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2007-S1,,374,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2007-S2,,374,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2008-S1,,391,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2008-S2,,391,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2009-S1,,401,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2009-S2,,401,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2010-S1,,413,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2010-S2,,413,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2011-S1,,443,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2011-S2,,443,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2012-S1,,514,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2012-S2,,514,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2013-S1,,541,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2013-S2,,541,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2014-S1,,546,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2014-S2,,546,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2015-S1,,552,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2015-S2,,552,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2016-S1,,571,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2016-S2,,571,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2017-S1,,626,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2017-S2,,626,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2018-S1,,656,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2018-S2,,656,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2019-S1,,680,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2019-S2,,680,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2020-S1,,692,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2020-S2,,692,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2021-S1,,659,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2021-S2,,685,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2022-S1,,759,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2022-S2,,759,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2023-S1,,822,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2023-S2,,822,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2024-S1,,918,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2024-S2,,918,,e,estimated,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2025-S1,,1001,,e,estimated,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,HU,Hungary,2025-S2,,1001,,e,estimated,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,1999-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,1999-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2000-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2000-S2,,797,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2001-S1,,774,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2001-S2,,826,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2002-S1,,792,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2002-S2,,792,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2003-S1,,842,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2003-S2,,842,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2004-S1,,846,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2004-S2,,933,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2005-S1,,937,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2005-S2,,1024,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2006-S1,,1021,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2006-S2,,1021,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2007-S1,,1104,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2007-S2,,1150,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2008-S1,,1129,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2008-S2,,1129,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2009-S1,,1162,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2009-S2,,1162,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2010-S1,,1216,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2010-S2,,1216,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2011-S1,,1207,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2011-S2,,1207,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2012-S1,,1200,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2012-S2,,1200,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2013-S1,,1179,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2013-S2,,1179,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2014-S1,,1143,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2014-S2,,1143,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2015-S1,,1139,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2015-S2,,1139,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2016-S1,,1195,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2016-S2,,1195,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2017-S1,,1188,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2017-S2,,1188,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2018-S1,,1203,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2018-S2,,1203,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2019-S1,,1215,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2019-S2,,1215,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2020-S1,,1169,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2020-S2,,1205,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2021-S1,,1246,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2021-S2,,1246,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2022-S1,,1284,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2022-S2,,1284,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2023-S1,,1393,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2023-S2,,1393,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2024-S1,,1554,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2024-S2,,1554,,e,estimated,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2025-S1,,1653,,e,estimated,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IE,Ireland,2025-S2,,1653,,e,estimated,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IS,Iceland,1999-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IS,Iceland,1999-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IS,Iceland,2000-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IS,Iceland,2000-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IS,Iceland,2001-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IS,Iceland,2001-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IS,Iceland,2002-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IS,Iceland,2002-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",PPS,Purchasing Power Standard,IS,Iceland,2003-S1,,,,m,missing value; data cannot exist,,
