DATAFLOW,LAST UPDATE,freq,unit,sex,age,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Greece,2020,12.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Greece,2021,11.1,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Greece,2022,9.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Greece,2023,6.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Greece,2024,7.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2005,6.3,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2006,5.8,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2007,6.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2008,7.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2009,12.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2010,14.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2011,15.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2012,18.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2013,20.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2014,20.0,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2015,18.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2016,17.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2017,15.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2018,13.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2019,12.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2020,12.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2021,13.4,bd,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2022,11.8,d,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2023,11.4,d,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Spain,2024,10.5,d,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2005,7.1,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2006,6.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2007,5.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2008,5.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2009,6.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2010,7.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2011,7.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2012,7.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2013,8.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2014,7.9,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2015,7.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2016,6.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2017,6.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2018,5.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2019,5.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2020,5.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2021,5.5,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2022,4.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2023,4.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,European Union - 27 countries (from 2020),2024,4.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2005,6.9,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2006,6.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2007,6.3,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2008,5.4,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2009,6.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2010,6.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2011,6.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2012,6.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2013,7.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2014,7.3,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2015,8.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2016,7.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2017,7.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2018,6.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2019,6.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2020,7.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2021,7.4,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2022,7.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2023,7.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Finland,2024,7.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2005,4.6,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2006,5.0,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2007,4.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2008,4.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2009,5.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2010,5.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2011,5.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2012,6.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2013,7.0,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2014,7.5,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2015,7.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2016,7.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2017,6.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2018,6.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2019,6.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2020,5.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2021,6.3,bd,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2022,5.7,d,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2023,5.4,d,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,France,2024,5.2,d,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2005,7.2,bu,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2006,6.0,bu,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2007,6.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2008,5.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2009,5.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2010,6.5,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2011,7.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2012,10.4,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2013,9.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2014,11.6,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2015,11.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2016,9.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2017,7.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2018,4.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2019,3.6,u,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2020,4.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2021,4.1,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2022,4.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2023,4.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Croatia,2024,3.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2005,3.9,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2006,4.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2007,4.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2008,5.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2009,6.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2010,7.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2011,9.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2012,8.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2013,8.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2014,6.4,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2015,5.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2016,4.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2017,3.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2018,2.6,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2019,2.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2020,3.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2021,2.9,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2022,3.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2023,3.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Hungary,2024,3.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2005,2.8,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2006,2.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2007,2.5,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2008,3.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2009,6.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2010,8.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2011,9.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2012,10.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2013,10.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2014,9.6,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2015,7.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2016,6.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2017,5.8,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2018,4.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2019,3.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2020,4.0,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2021,5.4,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2022,3.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2023,3.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Ireland,2024,3.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2005,,bu,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2006,,u,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2007,,u,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2008,,u,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2009,3.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2010,4.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2011,5.5,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2012,4.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2013,3.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2014,3.0,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2015,3.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2016,2.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2017,1.8,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2018,2.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2019,1.7,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2020,3.6,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2021,3.9,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2022,2.3,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2023,,u,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Iceland,2024,2.2,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Italy,2005,3.5,b,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Italy,2006,2.9,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Italy,2007,2.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Italy,2008,3.1,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Italy,2009,3.4,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Italy,2010,3.6,,
ESTAT:TEPSR_WC170(1.0),11/09/25 23:00:00,Annual,Percentage,Total,From 55 to 64 years,All ISCED 2011 levels,Italy,2011,3.8,,
